"Id","CorrelationId","Method","Path","QueryString","StatusCode","DurationMs","Timestamp","IpAddress","UserAgent"
"5a13d7ae-ea2c-49d8-8a91-4f42ad4721c3","f59908b72e7a4e3e8654bf017b63303a","GET","/api/purchaseOrder/recentdelivery","",200,"464","2026-04-12 00:44:31.906841","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"d3037eea-8ee5-42a3-8900-def1341b8c43","c6ee238dc69d4757bc3ca6489da69139","GET","/api/dashboard/statistics","?fromDate=2026-03-12T19:00:00.000Z&toDate=2026-04-11T19:00:00.000Z&locationId=",200,"762","2026-04-12 00:44:31.626526","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"b66a130b-2626-43f7-9198-cca1154d24f7","b68ef9192e5f418aa6e61e6691aa6596","GET","/api/notification/top10","",200,"639","2026-04-12 00:44:31.426224","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"328abf68-19ef-4794-9cf8-1e6ac7c46747","9a8ec913cca2496380661c53abbcae37","GET","/api/salesOrder/recentshipment","",200,"560","2026-04-12 00:44:31.424442","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"72cea0ae-0c78-4d9e-bb60-c3c80a373bd2","f925963d96564cf182da33738753f527","GET","/api/notification/count","",200,"636","2026-04-12 00:44:31.423263","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"dcfb178b-9f67-4ddc-8eb4-1fa637fb8c7a","2c4b868fd6d64020bc94390bc526dfba","GET","/api/dashboard/income-comparison","?locationId=52660493-133a-4116-b253-d4925c34842f",200,"1533","2026-04-12 00:44:04.054279","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"062cd5d2-c3fb-42c8-b88d-1c0235028475","4e24e065ab6245558eb84d9bb7304fb4","GET","/api/dashboard/product-sales-comparison","?locationId=52660493-133a-4116-b253-d4925c34842f",200,"1027","2026-04-12 00:44:03.810147","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"6bd60bc7-7cad-4014-b737-661ce329dc22","57ff6d13cccc4682a6a395807628c3c1","GET","/api/dashboard/bestsellingproduct","?fromDate=2026-03-12T19:00:00.000Z&toDate=2026-04-11T19:00:00.000Z&locationId=52660493-133a-4116-b253-d4925c34842f",200,"695","2026-04-12 00:44:03.481948","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"d4f3bb9e-edb6-4e8d-b7e1-3f5af6fddea4","3a563e652bba478d81562777410315dd","GET","/api/dashboard/sales-comparison","?locationId=52660493-133a-4116-b253-d4925c34842f",200,"855","2026-04-12 00:44:03.393904","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"6df58b7c-59aa-4aca-927e-b3b67ef07bad","01e3c52e8ff840d5a9ab3e496a928181","GET","/index.html","",200,"276","2026-04-12 00:44:03.062809","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
